"","city","name","state","avgStars","ZipCode","Type","Median..","price"
"2227","Henderson","Subway","NV",2,89014,"American","59,652","1"
"2228","Henderson","Port of Subs","NV",4.16,89014,"Other","59,652","1"
"2229","Henderson","Applebee's","NV",2.94252873563218,89014,"American","59,652","2"
"2230","Henderson","Taco Bell","NV",3.33333333333333,89014,"American","59,652","1"
"2231","Henderson","Carmine's","NV",3.17543859649123,89014,"European","59,652","2"
"2232","Henderson","Brando's Grill & Bar","NV",3.875,89014,"Other","59,652","1"
"2233","Henderson","Chevys Fresh Mex","NV",3.41964285714286,89014,"LAmerican","59,652","2"
"2234","Henderson","Del Taco","NV",3.2,89014,"LAmerican","59,652","1"
"2235","Henderson","Ross J's Aloha Grill","NV",4.3006993006993,89014,"American","59,652","1"
"2236","Henderson","Buffalo Wild Wings","NV",3.11034482758621,89014,"Other","59,652","2"
"2237","Henderson","Tony Roma's","NV",3.66666666666667,89014,"Other","59,652","2"
"2238","Henderson","Blueberry Hill Restaurant and Lounge","NV",3.16455696202532,89014,"Other","59,652","1"
"2239","Henderson","Chipotle Mexican Grill","NV",3.28395061728395,89014,"American","59,652","1"
"2240","Henderson","Kyklos Greek Cafe","NV",4.2621359223301,89014,"European","59,652","2"
"2241","Las Vegas","Chianti Cafe","NV",3.33333333333333,89134,"European","77,659","2"
"2242","Henderson","KFC","NV",1.35294117647059,89014,"American","59,652","1"
"2243","Henderson","Baja Fresh Mexican Grill","NV",3,89014,"LAmerican","59,652","2"
"2244","Henderson","Sammy's Woodfired Pizza and Grill","NV",3.31034482758621,89014,"European","59,652","2"
"2245","Henderson","Fatburger","NV",2.75,89014,"American","59,652","2"
"2246","Henderson","Olive Garden Italian Restaurant","NV",3.44444444444444,89014,"European","59,652","2"
"2247","Henderson","Wendy's","NV",2.33333333333333,89014,"American","59,652","1"
"2248","Henderson","Outback Steakhouse","NV",3.67515923566879,89014,"Other","59,652","2"
"2249","Henderson","Pizza Hut","NV",2.5625,89014,"European","59,652","2"
"2250","Henderson","Santora's","NV",3.55555555555556,89014,"American","59,652","2"
"2251","Henderson","Gold Rush Casino and Cafe'","NV",3.45454545454545,89014,"Other","59,652","1"
"2252","Henderson","Weiss Restaurant Deli & Bakery","NV",4.15506329113924,89014,"Other","59,652","2"
"2253","Henderson","Fazoli's","NV",3.07692307692308,89014,"European","59,652","1"
"2254","Henderson","McDonald's","NV",2.75,89014,"American","59,652","1"
"2255","Henderson","Denny's","NV",2.59615384615385,89014,"Other","59,652","1"
"2256","Henderson","Napoli Pizza","NV",2.90393013100437,89014,"European","59,652","2"
"2257","Henderson","Chilly Palmers","NV",3.14285714285714,89014,"Other","59,652","1"
"2258","Henderson","Cafe Sensations","NV",5,89014,"Other","59,652",NA
"2259","Henderson","Mimi's Cafe","NV",3.34210526315789,89014,"Other","59,652","2"
"2260","Henderson","Enzo's","NV",3.34375,89014,"European","59,652","2"
"2261","Henderson","Brewer's Cafe","NV",2.97530864197531,89014,"Other","59,652","1"
"2262","Henderson","Coyote's Cafe & Cantina","NV",3.58163265306122,89014,"LAmerican","59,652","2"
"2263","Henderson","Bangkok Orchid","NV",3.8,89014,"Asian","59,652","1"
"2264","Henderson","McDonald's","NV",1.83333333333333,89014,"American","59,652","1"
"2265","Henderson","Cook On Wok","NV",3.17391304347826,89014,"Asian","59,652","1"
"2266","Henderson","Great Steak","NV",2,89014,"Other","59,652","2"
"2267","Henderson","Wild Oats Natural Marketplace","NV",4.2,89014,"Other","59,652","3"
"2268","Henderson","Hooters","NV",2.875,89014,"Other","59,652","2"
"2269","Henderson","Arby's","NV",1.71428571428571,89014,"American","59,652","1"
"2270","Henderson","Saporo Sushi","NV",3.8,89014,"Asian","59,652","2"
"2271","Henderson","Red Robin Gourmet Burgers","NV",2.79113924050633,89014,"American","59,652","2"
"2272","Henderson","IHop","NV",2.62962962962963,89014,"Other","59,652","2"
"2273","Henderson","Burger King","NV",2.66666666666667,89014,"American","59,652","1"
"2274","Henderson","Costa Del Sol At Sunset Station","NV",4.625,89014,"LAmerican","59,652","2"
"2275","Henderson","Cabo Mexican Restaurant","NV",3.47222222222222,89014,"LAmerican","59,652","2"
"2276","Henderson","Pasta Cucina","NV",3.26666666666667,89014,"European","59,652","2"
"2277","Henderson","Sonoma Cellar","NV",3.97647058823529,89014,"Other","59,652","3"
"2278","Henderson","Mustang Sally's Diner","NV",3.2,89014,"Other","59,652","2"
"2279","Henderson","HoneyBaked Ham","NV",4.31578947368421,89014,"Other","59,652","3"
"2280","Henderson","Jason's Deli","NV",3.80851063829787,89014,"Other","59,652","1"
"2281","Henderson","Roberto's Taco Shop","NV",2.51282051282051,89014,"American","59,652","1"
"2282","Henderson","Pei Wei","NV",3.40506329113924,89014,"American","59,652","2"
"2283","Henderson","Bangkok 9 Thai-Chinese Food","NV",3.53164556962025,89014,"Asian","59,652","1"
"2284","Henderson","Sweet Tomatoes","NV",3.56353591160221,89014,"Other","59,652","2"
"2285","Henderson","Joe's Crab Shack","NV",3.015625,89014,"Other","59,652","2"
"2286","Henderson","TGI Friday's","NV",2.72340425531915,89014,"Other","59,652","2"
"2287","North Las Vegas","Rigos Taco","NV",3.6,89030,"LAmerican","35,239","1"
"2288","North Las Vegas","Mulligans Bar & Grill","NV",3.85714285714286,89030,"Other","35,239","2"
"2289","North Las Vegas","Domino's Pizza","NV",5,89030,"European","35,239",NA
"2290","North Las Vegas","Carl's Jr Restaurants","NV",2.6,89030,"American","35,239","1"
"2291","North Las Vegas","KFC","NV",1.5,89030,"American","35,239","1"
"2292","North Las Vegas","Sonic Drive-In","NV",3.25,89030,"American","35,239","1"
"2293","North Las Vegas","Burger King","NV",2.5,89030,"American","35,239","1"
"2294","North Las Vegas","Jack In the Box","NV",2.75,89030,"American","35,239","1"
"2295","North Las Vegas","Viva Zapatas Mexican Restaurant & Cantina","NV",4.22985074626866,89030,"LAmerican","35,239","2"
"2296","North Las Vegas","Tortas El Rey","NV",3.11111111111111,89030,"American","35,239","1"
"2297","North Las Vegas","Uss Fish N Chips","NV",3.71428571428571,89030,"Other","35,239","1"
"2298","North Las Vegas","Arby's Roast Beef Sandwich Restaurants","NV",2.25,89030,"Other","35,239","1"
"2299","N Las Vegas","Wendy's","NV",1.33333333333333,89030,"American","35,239","1"
"2300","North Las Vegas","Denny's","NV",2.92,89030,"Other","35,239","1"
"2301","North Las Vegas","German-American Social Club of Nevada","NV",3.8,89030,"European","35,239","2"
"2302","North Las Vegas","Pizza Hut","NV",1.83333333333333,89030,"European","35,239",NA
"2303","North Las Vegas","Las Islitas Mariscos","NV",4.04504504504505,89030,"LAmerican","35,239","2"
"2304","North Las Vegas","Hamburger Hut 'N' Market","NV",3.64383561643836,89030,"American","35,239","1"
"2305","North Las Vegas","Baja Fresh","NV",3.66666666666667,89032,"LAmerican","55,044","2"
"2306","North Las Vegas","Pizza Hut","NV",3.16666666666667,89032,"European","55,044","1"
"2307","North Las Vegas","Arby's","NV",2.22222222222222,89032,"American","55,044","1"
"2308","North Las Vegas","Capriotti's Sandwich Shop","NV",3.8,89030,"Other","35,239","1"
"2309","North Las Vegas","Que Mas Mexican Cafe","NV",4.01388888888889,89032,"LAmerican","55,044","2"
"2310","North Las Vegas","KFC","NV",1.4,89032,"American","55,044","1"
"2311","North Las Vegas","Chai Tip's Thai and Chinese","NV",3.73684210526316,89032,"Asian","55,044","2"
"2312","Las Vegas","Fatburger","NV",2.75,89032,"American","55,044","2"
"2313","North Las Vegas","Papa John's Pizza","NV",1.90909090909091,89032,"European","55,044","2"
"2314","North Las Vegas","Del Taco","NV",2.83333333333333,89032,"LAmerican","55,044","1"
"2315","North Las Vegas","Port of Subs","NV",3.5,89032,"Other","55,044","1"
"2316","North Las Vegas","Town Center Lounge II","NV",3.375,89032,"Other","55,044","2"
"2317","N. Las Vegas","Outback Steakhouse","NV",2.95522388059702,89032,"Other","55,044","2"
"2318","North Las Vegas","Sbarro","NV",4.25,89032,"European","55,044",NA
"2319","North Las Vegas","McDonald's","NV",1.25,89032,"American","55,044","1"
"2320","North Las Vegas","Grand China","NV",3.4,89032,"Asian","55,044","1"
"2321","North Las Vegas","Sundance Kid Cafe","NV",3.6,89032,"Other","55,044","1"
"2322","North Las Vegas","Applebee's","NV",2.9,89032,"American","55,044","2"
"2323","North Las Vegas","Burger King","NV",1.5,89032,"American","55,044","1"
"2324","North Las Vegas","Domino's Pizza","NV",2.27272727272727,89032,"European","55,044","2"
"2325","Henderson","Capriotti's Sandwich Shop","NV",3.64583333333333,89052,"Other","80,294","1"
"2326","Henderson","McDonald's","NV",3.5,89052,"American","80,294","1"
"2327","Henderson","Seven Hills Bar & Grill","NV",2.66666666666667,89052,"Other","80,294","2"
"2328","Henderson","Gaetano's Ristorante","NV",3.97844827586207,89052,"European","80,294","3"
"2329","Henderson","Chipotle Mexican Grill","NV",2.74390243902439,89052,"American","80,294","1"
"2330","Las Vegas","Pizza Hut","NV",3.6,89101,"European","29,139","2"
"2331","Henderson","Buon Gusto Ristorante","NV",4.08085106382979,89052,"European","80,294","2"
"2332","Henderson","Chili's","NV",3.17142857142857,89052,"Other","80,294","2"
"2333","Las Vegas","Fado Irish Pub","NV",3.47368421052632,89123,"European","67,682","2"
"2334","Henderson","Aurelio's the Family Pizzeria","NV",3.11363636363636,89052,"European","80,294","2"
"2335","Henderson","Buffalo Wild Wings","NV",2.98013245033113,89052,"Other","80,294","2"
"2336","Henderson","Vito's Italian Eatery","NV",4.33333333333333,89052,"European","80,294","1"
"2337","Henderson","China A Go Go","NV",3.30769230769231,89052,"Asian","80,294","2"
"2338","Henderson","Tropical Smoothie Cafe","NV",2.84615384615385,89052,"Other","80,294","1"
"2339","Henderson","Osaka Japanese Bistro","NV",3.62307692307692,89052,"Asian","80,294","2"
"2340","Henderson","Jack In the Box","NV",4.55555555555556,89052,"American","80,294","1"
"2341","Henderson","Inaka Sushi","NV",3.2875,89052,"Asian","80,294","2"
"2342","Henderson","Fatburger","NV",3.52380952380952,89052,"American","80,294","1"
"2343","Henderson","Fausto's Mexican Grill","NV",3.78082191780822,89052,"LAmerican","80,294","1"
"2344","Henderson","Papa John's Pizza","NV",2,89052,"European","80,294","2"
"2345","Henderson","Little Caesars Pizza","NV",2.78571428571429,89052,"European","80,294","1"
"2346","Henderson","Subway","NV",4.5,89052,"Other","80,294","1"
"2347","Henderson","Villa Pizza","NV",2.75,89052,"European","80,294","1"
"2348","Henderson","Tommy Rockers Southside Grill","NV",4.25,89052,"American","80,294","1"
"2349","Henderson","Tuscany Grill","NV",3.75925925925926,89052,"European","80,294","2"
"2350","Henderson","Carrabba's Italian Grill","NV",3.68571428571429,89052,"European","80,294","2"
"2351","Henderson","Black Mountain Grill","NV",3.43243243243243,89052,"Other","80,294","2"
"2352","Henderson","I Love Sushi","NV",4.4026402640264,89052,"Asian","80,294","2"
"2353","Henderson","Taco Bell","NV",3.21428571428571,89012,"American","78,899","1"
"2354","Henderson","Wendy's","NV",2.375,89052,"American","80,294","1"
"2355","Henderson","Applebee's","NV",2.42647058823529,89052,"American","80,294","2"
"2356","Henderson","Pizza Hut","NV",2.9,89074,"European","71,088","1"
"2357","Henderson","Arby's","NV",2.05882352941176,89074,"American","71,088","1"
"2358","Henderson","Little Caesars Pizza","NV",2.21428571428571,89074,"European","71,088","1"
"2359","Henderson","Wienerschnitzel","NV",3,89074,"American","71,088","1"
"2360","Henderson","Sushi Bay","NV",3.8030303030303,89074,"Asian","71,088","2"
"2361","Henderson","Wendy's","NV",2.65,89074,"American","71,088","1"
"2362","Henderson","Del Taco","NV",3.875,89074,"LAmerican","71,088","1"
"2363","Henderson","Fanny's Bistro & Deli","NV",4.53125,89074,"European","71,088","1"
"2364","Henderson","Rubio's Fresh Mexican Grill","NV",4,89074,"LAmerican","71,088","1"
"2365","Henderson","Subway","NV",3,89074,"American","71,088","1"
"2366","Henderson","Fausto's Mexican Grill","NV",3.60919540229885,89074,"LAmerican","71,088","1"
"2367","Henderson","Wonder Sushi","NV",2.33333333333333,89074,"Asian","71,088","2"
"2368","Henderson","Hot Rod Grille","NV",3,89074,"Other","71,088","1"
"2369","Henderson","Pick Up Stix","NV",4.33333333333333,89074,"Asian","71,088","1"
"2370","Henderson","Port of Subs","NV",3.5,89074,"Other","71,088","1"
"2371","Henderson","Pumi Oriental Restaurant","NV",2.75,89074,"Asian","71,088","2"
"2372","Henderson","Subway","NV",2.66666666666667,89074,"American","71,088",NA
"2373","Henderson","King & I","NV",3.6,89074,"Asian","71,088","2"
"2374","Henderson","Panda Express","NV",3.4,89074,"Asian","71,088","1"
"2375","Henderson","Rae's Restaurant & Lounge","NV",3.4,89074,"Other","71,088","2"
"2376","Henderson","Rosati's Pizza","NV",3.2741935483871,89074,"European","71,088","2"
"2377","Henderson","Henry's American Grill","NV",3.86363636363636,89074,"Other","71,088","2"
"2378","Henderson","International House of Pancakes","NV",2.4,89074,"Other","71,088","1"
"2379","Las Vegas","Cafe Noodle & Chinese Barbeque","NV",3.30625,89102,"Asian","38,807","1"
"2380","Las Vegas","Pho Kim Long","NV",3.41255868544601,89102,"Asian","38,807","2"
"2381","Las Vegas","Oiga, Mire, Vea Colombian Cuisine","NV",3.42105263157895,89102,"LAmerican","38,807","2"
"2382","Las Vegas","Courtyard Deli","NV",5,89102,"European","38,807","1"
"2383","Las Vegas","Subway","NV",1.8,89102,"American","38,807","2"
"2384","Las Vegas","Pho Vietnam Restaurant","NV",2.85507246376812,89102,"Asian","38,807","1"
"2385","Las Vegas","Einstein Bros","NV",3.40540540540541,89102,"Other","38,807","1"
"2386","Las Vegas","Sesame House","NV",4.25,89102,"Asian","38,807","1"
"2387","Las Vegas","China Joe's","NV",3,89102,"Asian","38,807","2"
"2388","Las Vegas","Las Pupusas Restaurant","NV",3.71153846153846,89102,"LAmerican","38,807","1"
"2389","Las Vegas","Romano's Macaroni Grill","NV",2.89285714285714,89102,"European","38,807","2"
"2390","Las Vegas","Landry's Seafood","NV",3.11184210526316,89102,"Other","38,807","2"
"2391","Las Vegas","Pho So 1","NV",3.47030497592295,89102,"Asian","38,807","1"
"2392","Las Vegas","Pho Nhu  Y","NV",2.625,89102,"Asian","38,807","1"
"2393","Las Vegas","Tofu Hut","NV",3.43187066974596,89102,"Asian","38,807","2"
"2394","Las Vegas","Tacos El Burrito Loco","NV",3.45454545454545,89102,"LAmerican","38,807","1"
"2395","Las Vegas","Dotty's #7","NV",2.66666666666667,89102,"Other","38,807","2"
"2396","Las Vegas","PT's","NV",3.92307692307692,89102,"Other","38,807","2"
"2397","Las Vegas","Subway","NV",3.25,89102,"American","38,807","1"
"2398","Las Vegas","Samosa Factory","NV",3.98550724637681,89102,"Asian","38,807","2"
"2399","Las Vegas","Rice To-Go","NV",3,89102,"Asian","38,807","1"
"2400","Las Vegas","Wienerschnitzel","NV",1,89102,"American","38,807",NA
"2401","Las Vegas","Shilla Korean BBQ","NV",3.39024390243902,89102,"Asian","38,807","2"
"2402","Las Vegas","Hawaiian Hale","NV",4.16666666666667,89102,"American","38,807","1"
"2403","Las Vegas","KFC","NV",2.33333333333333,89102,"American","38,807","1"
"2404","Las Vegas","Pizza Hut","NV",2.38095238095238,89102,"European","38,807","1"
"2405","Las Vegas","Jimmy John's","NV",3.65384615384615,89102,"Other","38,807","1"
"2406","Las Vegas","Aloha Kitchen & Bar","NV",3.54710144927536,89102,"American","38,807","1"
"2407","Las Vegas","The Triple Play","NV",4.5,89102,"American","38,807","2"
"2408","Las Vegas","Chinatown Express Restaurant","NV",3,89102,"Asian","38,807","1"
"2409","Las Vegas","Red Robin","NV",3.66666666666667,89102,"Other","38,807","2"
"2410","Las Vegas","Church's Chicken","NV",3.6,89102,"American","38,807","1"
"2411","Las Vegas","Tacos Mexico","NV",3.40983606557377,89102,"LAmerican","38,807","1"
"2412","Las Vegas","Epoy's Filipino Fast Food","NV",2.75,89102,"Asian","38,807","1"
"2413","Las Vegas","India Oven","NV",3.34408602150538,89104,"Asian","42,182","2"
"2414","Las Vegas","Nozomi Japanese Restaurant","NV",3.625,89102,"Asian","38,807","2"
"2415","Las Vegas","Coffee Pub","NV",4.21468926553672,89102,"Other","38,807","1"
"2416","Las Vegas","The Broiler","NV",3.26923076923077,89102,"Other","38,807","3"
"2417","Las Vegas","Ichiza","NV",4.05368516833485,89102,"Asian","38,807","2"
"2418","Las Vegas","Gianna's Pizza","NV",4.12121212121212,89102,"European","38,807","1"
"2419","Las Vegas","Boomer's Bar","NV",3.55555555555556,89102,"Other","38,807","1"
"2420","Las Vegas","Sam Woo BBQ Restaurant","NV",1.95873015873016,89102,"Asian","38,807","2"
"2421","Las Vegas","Wendy's","NV",2.27272727272727,89102,"American","38,807","1"
"2422","Las Vegas","Sushi House Manda","NV",5,89147,"Asian","59,080",NA
"2423","Las Vegas","Korean Garden BBQ House","NV",3.03589743589744,89102,"Asian","38,807","2"
"2424","Las Vegas","Golden Steer Steakhouse","NV",3.78571428571429,89102,"Other","38,807","3"
"2425","Las Vegas","Carl's Jr","NV",2.95,89102,"American","38,807","1"
"2426","Las Vegas","Omelet House","NV",4.22830188679245,89102,"Other","38,807","2"
"2427","Las Vegas","Hard Hat Lounge","NV",3.61538461538462,89102,"Other","38,807","1"
"2428","Las Vegas","Adar Kosher Pizza","NV",1.88235294117647,89102,"MiddleEastern","38,807","2"
"2429","Las Vegas","Capriotti's Sandwich Shop","NV",4.20524017467249,89102,"Other","38,807","1"
"2430","Las Vegas","Montesano's Italian Deli","NV",4.75,89102,"European","38,807","2"
"2431","Las Vegas","Panda Express","NV",3.71428571428571,89102,"American","38,807","1"
"2432","Las Vegas","Habib's Persian Cuisine","NV",3.4047619047619,89102,"MiddleEastern","38,807","2"
"2433","Las Vegas","Food Express Chinese Restaurant","NV",4.12328767123288,89102,"Asian","38,807","2"
"2434","Las Vegas","China Star","NV",2.58333333333333,89102,"Asian","38,807","1"
"2435","Las Vegas","El Pollo Loco","NV",2.82352941176471,89102,"American","38,807","1"
"2436","Las Vegas","Little Caesars Pizza","NV",1.75,89102,"European","38,807","1"
"2437","Las Vegas","Best Burger","NV",3.33333333333333,89102,"American","38,807","1"
"2438","Las Vegas","Don Tortaco's","NV",3.72972972972973,89102,"American","38,807","1"
"2439","Las Vegas","Chili's Grill & Bar","NV",4.5,89102,"Other","38,807","2"
"2440","Las Vegas","Island Style","NV",4.47704590818363,89102,"American","38,807","2"
"2441","Las Vegas","Chapala's Mexican Restaurant","NV",2.88235294117647,89102,"LAmerican","38,807","1"
