"","name","city","attributes","stars"," Accepts Credit Cards"," Ambience: romantic"," Attire"," background_music"," breakfast"," brunch"," BYOB"," casual"," Caters"," classy"," Coat Check"," Delivery"," dinner"," divey"," Good For Dancing"," Good For Groups"," Good for Kids"," Good For: dessert"," Happy Hour"," Has TV"," hipster"," intimate"," jukebox"," karaoke"," latenight"," live"," lot"," lunch"," Music: dj"," Noise Level"," Outdoor Seating"," Parking: garage"," Price Range"," Smoking"," street"," Take-out"," Takes Reservations"," touristy"," trendy"," upscale"," valet"," validated"," video"," Waiter Service"," Wheelchair Accessible"," Wi-Fi"
"1468","Mariscos Ensenada","Phoenix","Take-out: True, Accepts Credit Cards: True, Price Range: 2, Outdoor Seating: False, Caters: False, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Good For Groups: True, Delivery: False, Dogs Allowed: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False, Takes Reservations: True, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Waiter Service: True, Wi-Fi: free, Good for Kids: True, Alcohol: full_bar, Wheelchair Accessible: True",4.24324324324324,"True","False","casual",NA,"False","False",NA,"True","False","False",NA,"False","True","False",NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"True","False",NA,"average","False","False","2",NA,"False",NA,"True","False","False","False","False","False",NA,"True","True","free"
"1469","Mariscos Ensenada 4","Phoenix","Take-out: True, Accepts Credit Cards: True, Price Range: 2, Outdoor Seating: False, Noise Level: loud, Parking: garage: False, street: False, validated: False, lot: False, valet: False, Delivery: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: False, dinner: False, breakfast: False, brunch: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: False, Waiter Service: True, Wi-Fi: no, Good for Kids: True, Good For Groups: False, Alcohol: full_bar",2.16666666666667,"True","False","casual",NA,"False","False",NA,"False",NA,"False",NA,"False","False","False",NA,"False","True","False",NA,"True","False","False",NA,NA,"False",NA,"False","False",NA,"loud","False","False","2",NA,"False",NA,"False","False","False","False","False","False",NA,"True",NA,"no"
"1470","Mariscos Mi Lindo Mazatlan","Phoenix","Take-out: True, Accepts Credit Cards: True, Price Range: 2, Outdoor Seating: False, Caters: False, Noise Level: very_loud, Parking: garage: False, street: False, validated: False, lot: False, valet: False, Delivery: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False, Waiter Service: True, Wi-Fi: no, Good for Kids: True, Good For Groups: True, Alcohol: full_bar",2.42857142857143,"True","False","casual",NA,"False","False",NA,"False","False","False",NA,"False","False","False",NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"False","False",NA,"very_loud","False","False","2",NA,"False",NA,"False","False","False","False","False","False",NA,"True",NA,"no"
"1471","Mariscos Playa Hermosa","Phoenix","Take-out: True, Accepts Credit Cards: True, Price Range: 2, Outdoor Seating: False, Caters: True, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Good For Groups: True, Delivery: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False, Takes Reservations: True, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Waiter Service: True, Wi-Fi: free, Good for Kids: True, Alcohol: full_bar, Wheelchair Accessible: True",4.29323308270677,"True","False","casual",NA,"False","False",NA,"True","True","False",NA,"False","False","False",NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"True","True",NA,"average","False","False","2",NA,"False",NA,"True","False","False","False","False","False",NA,"True","True","free"
"1472","Mark's Grille & Catering","Pittsburgh","Price Range: 1, Good For: dessert: False, latenight: False, lunch: False, dinner: False, breakfast: False, brunch: False, Takes Reservations: False, Good For Groups: True, Delivery: False, Outdoor Seating: False, Parking: garage: False, street: False, validated: False, lot: False, valet: False, Attire: casual, Waiter Service: True, Accepts Credit Cards: True, Good for Kids: False, Alcohol: full_bar, Wheelchair Accessible: True",4,"True",NA,"casual",NA,"False","False",NA,NA,NA,NA,NA,"False","False",NA,NA,"True","False","False",NA,NA,NA,NA,NA,NA,"False",NA,"False","False",NA,NA,"False","False",NA,NA,"False",NA,"False",NA,NA,NA,"False","False",NA,"True","True",NA
"1473","Market Cafe","Tempe","Take-out: False, Accepts Credit Cards: True, Price Range: 2, Outdoor Seating: True, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: False, valet: True, Good For Groups: True, Delivery: False, Dogs Allowed: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: True, Takes Reservations: True, Ambience: romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False, Waiter Service: True, Wi-Fi: free, Good for Kids: True, Alcohol: full_bar, Wheelchair Accessible: True",3.33333333333333,"True","False","casual",NA,"True","False",NA,"False",NA,"False",NA,"False","False","False",NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"False","False",NA,"average","True","False","2",NA,"False",NA,"True","False","False","False","True","False",NA,"True","True","free"
"1474","Marnee Thai Restaurant","Las Vegas","Take-out: True, Accepts Credit Cards: True, Price Range: 2, Outdoor Seating: False, Caters: True, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Good For Groups: True, Delivery: True, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: True, dinner: True, breakfast: False, brunch: False, Takes Reservations: True, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: False, Waiter Service: True, Wi-Fi: no, Good for Kids: True, Alcohol: full_bar, Wheelchair Accessible: True",3.41025641025641,"True","False","casual",NA,"False","False",NA,"False","True","False",NA,"True","True","False",NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"True","True",NA,"average","False","False","2",NA,"False",NA,"True","False","False","False","False","False",NA,"True","True","no"
"1475","Matador Restaurant","Phoenix","Take-out: True, Accepts Credit Cards: True, Price Range: 2, Outdoor Seating: True, Caters: False, Noise Level: average, Parking: garage: True, street: True, validated: True, lot: False, valet: False, Good For Groups: True, Delivery: True, Attire: casual, Has TV: False, Good For: dessert: False, latenight: False, lunch: True, dinner: True, breakfast: False, brunch: False, Takes Reservations: True, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Waiter Service: True, Wi-Fi: free, Good for Kids: True, Alcohol: full_bar, Wheelchair Accessible: True",2.8125,"True","False","casual",NA,"False","False",NA,"True","False","False",NA,"True","True","False",NA,"True","True","False",NA,"False","False","False",NA,NA,"False",NA,"False","True",NA,"average","True","True","2",NA,"True",NA,"True","False","False","False","False","True",NA,"True","True","free"
"1476","Matt's Chicago Dog","Charlotte","Drive-Thr: False, Alcohol: none, Noise Level: average, Has TV: True, Attire: casual, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Good for Kids: True, Price Range: 1, Delivery: False, Caters: True, BYOB: False, Accepts Credit Cards: True, BYOB/Corkage: no, Take-out: True, Wheelchair Accessible: True, Outdoor Seating: True, Takes Reservations: False, Waiter Service: False, Wi-Fi: free, Good For: dessert: False, latenight: False, lunch: True, dinner: False, breakfast: False, brunch: False, Parking: garage: True, street: False, validated: False, lot: False, valet: False, Good For Groups: True",4.09259259259259,"True","False","casual",NA,"False","False","False","True","True","False",NA,"False","False","False",NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"False","True",NA,"average","True","True","1",NA,"False","True","False","False","False","False","False","False",NA,"False","True","free"
"1477","Matta's Restaurant","Mesa","Delivery: False, Take-out: True, Price Range: 1, Outdoor Seating: False, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Good For Groups: True, BYOB: False, Corkage: False, Good For: dessert: False, latenight: False, lunch: False, dinner: False, breakfast: False, brunch: False, Takes Reservations: True, Attire: casual, Waiter Service: True, Accepts Credit Cards: True, Good for Kids: True, BYOB/Corkage: yes_free, Wheelchair Accessible: True",3.875,"True",NA,"casual",NA,"False","False","False",NA,NA,NA,NA,NA,"False",NA,NA,"True","True","False",NA,NA,NA,NA,NA,NA,"False",NA,"True","False",NA,NA,"False","False","1",NA,"False","True","True",NA,NA,NA,"False","False",NA,"True","True",NA
"1478","Matthews Ale House","Matthews","Accepts Credit Cards: True, Alcohol: full_bar, Good For Dancing: False, Coat Check: False, Delivery: False, Has TV: False, Outdoor Seating: False, Takes Reservations: False, Attire: casual, Waiter Service: False, Wi-Fi: no, Good for Kids: False, Good For Groups: True",3,NA,NA,"casual",NA,NA,NA,NA,NA,NA,NA,"False","False",NA,NA,"False","True","False",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"False",NA,"no"
"1479","Maui Rose Hawaiian Bbq","Las Vegas","Take-out: True, Price Range: 2, Outdoor Seating: False, Takes Reservations: False, Delivery: False, Good For: dessert: False, latenight: False, lunch: False, dinner: False, breakfast: False, brunch: False, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Attire: casual, Waiter Service: True, Accepts Credit Cards: True, Good for Kids: True, Good For Groups: True, Wheelchair Accessible: True",3.5,"True",NA,"casual",NA,"False","False",NA,NA,NA,NA,NA,"False","False",NA,NA,"True","True","False",NA,NA,NA,NA,NA,NA,"False",NA,"True","False",NA,NA,"False","False","2",NA,"False",NA,"False",NA,NA,NA,"False","False",NA,"True","True",NA
"1480","Max's Allegheny Tavern","Pittsburgh","Alcohol: full_bar, Noise Level: average, Music: dj: False, background_music: True, karaoke: False, live: False, video: False, jukebox: False, Attire: casual, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Good for Kids: True, Price Range: 2, Good For Dancing: False, Delivery: False, Coat Check: False, Smoking: no, Accepts Credit Cards: True, Take-out: True, Happy Hour: True, Wheelchair Accessible: True, Outdoor Seating: False, Takes Reservations: True, Waiter Service: True, Wi-Fi: no, Caters: True, Good For: dessert: False, latenight: False, lunch: False, dinner: True, breakfast: False, brunch: False, Parking: garage: False, street: True, validated: False, lot: False, valet: False, Has TV: True, Good For Groups: True",3.890625,"True","False","casual","True","False","False",NA,"True","True","False","False","False","True","False","False","True","True","False","True","True","False","False","False","False","False","False","False","False","False","average","False","False","2","no","True","True","True","False","False","False","False","False","False","True","True","no"
"1481","Max & Erma's","Pittsburgh","Take-out: True, Accepts Credit Cards: True, Drive-Thr: False, Outdoor Seating: False, Caters: True, Noise Level: quiet, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Delivery: False, Attire: casual, Has TV: True, Price Range: 2, Good For: dessert: False, latenight: False, lunch: False, dinner: False, brunch: True, breakfast: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Waiter Service: True, Wi-Fi: free, Good for Kids: True, Good For Groups: True, Alcohol: full_bar",2.64705882352941,"True","False","casual",NA,"False","True",NA,"True","True","False",NA,"False","False","False",NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"True","False",NA,"quiet","False","False","2",NA,"False",NA,"False","False","False","False","False","False",NA,"True",NA,"free"
"1482","Max & Erma's Restaurants","Pittsburgh","Take-out: True, Accepts Credit Cards: True, Price Range: 2, Outdoor Seating: False, Noise Level: average, Parking: garage: False, street: True, validated: False, lot: False, valet: False, Good For Groups: True, Delivery: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: True, dinner: True, breakfast: False, brunch: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Waiter Service: True, Wi-Fi: no, Good for Kids: True, Alcohol: full_bar, Wheelchair Accessible: True",3.23529411764706,"True","False","casual",NA,"False","False",NA,"True",NA,"False",NA,"False","True","False",NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"False","True",NA,"average","False","False","2",NA,"True",NA,"False","False","False","False","False","False",NA,"True","True","no"
